"date";"from";"text"
"2021-12-13T11:26:48";"Mike";"Goed idee"
"2021-12-13T12:50:13";"Marianne";"list(list(type = ""underline"", text = ""TEKSTEN BOORDEN ACTIE\n\n""), ""Een PDF met teksten te gebruiken voor een borden actie\n\nBijlage van dit bericht: "", list(type = ""link"", text = ""https://t.me/VerbindLokaalActie/65""))"
"2021-12-13T12:50:52";"Marianne";"list(""Delen wordt gewaardeerd <U+0001F44A>\n\n14-12-2021 "", list(type = ""hashtag"", text = ""#Denhaag""), "" 19.00 \n\n"", list(type = ""hashtag"", text = ""#R""), ""-day"")"
"2021-12-13T12:51:42";"Marianne";"Delen wordt gewaardeerd <U+0001F44A>"
"2021-12-13T12:53:35";"Marianne";"list(""<U+0001F3B5>  'This is a War' song !\n\n<U+0001F4A5> "", list(type = ""link"", text = ""t.me/TheRevolutionNOW""), """")"
"2021-12-13T18:36:12";"Sonja HB";"list(""Even stemmen op Remy\n\n"", list(type = ""link"", text = ""http://www.mediacourant.nl/2021/12/rene-van-der-gijp-geeft-remy-bonjasky-veeg-uit-de-pan-onzin/""), ""\n\n"", list(type = ""link"", text = ""t.me/derdekamer""))"
"2021-12-13T19:12:56";"Mvvrten";"<U+2705>"
"2021-12-13T19:36:47";"Omnipresent";"list(type = ""link"", text = ""https://praatvrijbijmij.nl/"")"
"2021-12-13T23:53:11";"Mvvrten";"Trouw <U+0001F914>"
"2021-12-13T23:53:22";"Mvvrten";"list(type = ""link"", text = ""https://www.trouw.nl/opinie/stop-de-massavaccinatie-juist-om-de-evolutie-van-het-coronavirus-af-te-remmen~b4fbc58b/"")"
"2021-12-14T17:45:51";"Marian DH";"Gezellig een Kerst samenzijn op het Plein met leuke mensen, starttijd 14.00 uur op zaterdag 18 december, neem wat lekkers te eten en te drinken mee 

Wie doet er mee ? :-)"
"2021-12-14T19:28:09";"Animal A I";"Lieve mensen, misschien een aparte vraag maar voelen meer zich vandaag heel apart ?. Ik ben zelf heel gelukkig op het moment. Ben net ziek geweest( sinds een paar dagen weer volledig beter) dus dat is het ook niet. 
Maar het voelt net alsof ik ziek begin te worden. Alleen zit het gevoel niet in de vorm van een opkomende griep maar alsof ik heel misselijk word van binnen en ik een diep triest gevoel ervaar  . Alsof er net iets heel ergs is gebeurd maar er is niks gebeurd(tenminste niet bij mij) ....."
"2021-12-14T19:28:49";"Animal A I";"Beetje vaag dit misschien i know"
"2021-12-14T20:59:31";"Esther Carrière";"Je intuïtie vertelt je iets alleen je weet nog niet wat<U+0001F60A>.......... ik heb niet hetzelfde gevoel vandaag"
"2021-12-14T21:26:34";"Petra De Bruin";"list(type = ""link"", text = ""https://youtube.com/watch?v=1mZFblygncM&feature=share"")"
"2021-12-14T23:00:55";"Animal A I";"Denk het :("
"2021-12-15T18:12:35";"Esther Carrière";"<U+0001F44D><U+0001F3FB>"
"2021-12-16T01:24:33";"Marianne";"Avond mensen :)"
"2021-12-16T06:07:02";"Petra De Bruin";"list(""Vandaag introduceert Stichting Vaccinatie Veiligheid het platform "", list(type = ""link"", text = ""www.vaccinclaim.com""), "". Dit unieke platform is opgezet om slachtoffers van ernstige bijwerkingen van de nu beschikbare Corona-vaccins te compenseren voor geleden schade.\n\n"", list(type = ""link"", text = ""https://nl.vaccinclaim.com/""), ""\n\n"", list(type = ""hashtag"", text = ""#SVVeiligheid""), "" "", list(type = ""hashtag"", text = ""#vaccinatieschade""))"
"2021-12-16T18:39:59";"Mike";"Wel een mooi idee. En gezellig?"
"2021-12-16T18:53:21";"Animal A I";"Als ik wist dat je daar was was ik even gedag komen zeggen x"
"2021-12-16T19:52:29";"Rosie Bongers";"Ik zou graag komen maar heb de hele dag hout staan zagen en hakken, kan ruimschoots warm het weekend door maar mijn lijf wil nu niet zoveel meer doen...."
"2021-12-16T21:27:33";"A A";"list(""Powned doet het de laatste tijd beter\n\n"", list(type = ""link"", text = ""https://youtu.be/VZnaE3PMJhc""))"
"2021-12-16T21:32:19";"Etienne Jansen";"list(""Co-creating the ideal world\n"", list(type = ""link"", text = ""https://t.me/greatcitizensmovement""))"
"2021-12-16T22:02:36";"KMK";"Nou dat was weer gezellig <U+0001F606>"
"2021-12-16T22:18:54";"A A";"Strijder <U+0001F4AA>"
"2021-12-16T23:18:21";"Hypnosuus";"<U+0001F648><U+0001F648><U+0001F648>"
"2021-12-17T00:36:03";"Irene";"Beetje late reactie, maar.. they're always talking about variants, never about vax's <U+0001F440>"
"2021-12-17T00:37:30";"Goldfinger 007";"Vroeg of laat kan men er niet meer omheen..helaas, worden steeds meer bijwerkingen duidelijk"
"2021-12-17T00:38:27";"Goldfinger 007";"Maar we doen het voor de zorg<U+0001F914>"
"2021-12-17T11:19:51";"Marianne";"list(type = ""link"", text = ""https://www.ad.nl/rotterdam/man-27-met-masker-belt-meerdere-keren-aan-bij-voordeur-hugo-de-jonge~a8b1f231/"")"
"2021-12-17T11:41:09";"Michel";"De link doet het niet mee ufff"
"2021-12-17T11:42:39";"Marianne";"Lees m zo maar"
"2021-12-17T11:43:45";"IKE";"Max"
"2021-12-17T12:22:44";"Bart Buitenzorg";"Doet aan belletje trekken<U+0001F602>"
"2021-12-17T16:44:13";"Petra De Bruin";"list(list(type = ""bold"", text = ""The Terrain is everything!\n\n""), ""De waarheid over 'virussen' (exosomen) en bacteriën, en waarom we elkaar niet kunnen 'besmetten' of 'infecteren' met ziekten.\n\n"", list(type = ""mention"", text = ""@NLvirusWAAN""), ""\n\n"", list(type = ""link"", text = ""https://terrainthefilm.com/""), """")"
"2021-12-17T21:40:13";"Ed wian <U+0001F643><U+0001F340>";"pffff"
"2021-12-18T00:43:51";"Hypnosuus";"<U+0001F64F>"
"2021-12-18T06:10:49";"TH H";"list(type = ""link"", text = ""https://rumble.com/vqrilk-the-banking-cartels-school-for-judas-goats.html"")"
"2021-12-18T10:17:24";"Rose";"Is weg"
"2021-12-18T11:28:21";"HuManifestation YOUmanfest";"list(list(type = ""bold"", text = ""Staat der Nederlanden heeft alle banden met de Nederlanders verbroken.\n""), list(type = ""text_link"", text = ""17 DECEMBER 2021"", href = ""https://herstelderepubliek.wordpress.com/2021/12/17/staat-der-nederlanden-heeft-alle-banden-met-de-nederlanders-verbroken/""), "" / "", list(type = ""text_link"", text = ""ADMINISTRATOR"", href = ""https://herstelderepubliek.wordpress.com/author/herstelderepubliek/""), ""\nOp Kamervragen over het WEF komen dikwijls de meest onnozele antwoorden.\nZo ook deze keer, als er antwoorden moeten worden geformuleerd op vragen van Tweede Kamerleden. Alleen Forum voor Democratie stelt eigenlijk nog vragen die ertoe doen. Nu weer over de verbintenissen die worden aangegaan met WEF of Pfizer, en wie weet met wie nog meer.\n\nLees het even goed door en concludeer vervolgens, dat alle overeenkomsten tussen het WEF en de Staat der Nederlanden “JURIDISCH BINDEND” zijn.\nDe ene onderneming (STAAT) heeft een contract met de andere onderneming (WEF) afgesloten; het personeel gaat verder nergens over.\nHet is duidelijk dat het VOLK thans de vrije hand heeft in het opruimen van de Staat en haar management. Inclusief het parlement en het hoofd van de regering. Deze zullen moeten worden gearresteerd. Daarmee is tevens de hoogste post van de Strijdkrachten vacant en kan het leger NIETS meer namens de STAAT ondernemen.\nPolitie en andere gewapende Staatsmilities moeten worden ontwapend.\nALLE Hoge Colleges van staat moeten worden opgeheven en de leden gearresteerd. Ambtelijke kolossen worden ontruimd en uitgerookt.\nBurgemeesters worden allemaal ontslagen en gearresteerd.\nAlle rechtbanken worden gesloten en medewerkers gevangen gezet en gegijzeld.\nALLE voorgenomen uitgaven van het regime worden bevroren.\nAlles namens de Vrije Nederlanders, die zich door de handtekeningen van het WEF/WHO Regime nergens meer aan gebonden zullen voelen. Aangezien het VOLK is bestolen en onder valse voorwendselen is bedrogen, heeft Regime iedere legitimiteit verloren.\nEen ander woord is Bijltjesdag en dat ziet er zo uit:\n\n"", 
    list(type = ""bold"", text = ""Het is weer 13 mei 1940.""), """")"
"2021-12-18T11:30:33";"Michel";"Mogelijk wordt de Jan variant (Jan Paternotte) nog veel erger ..."
"2021-12-18T12:51:07";"Marianne";"Hele mooie & triest tegelijk"
"2021-12-18T20:19:29";"Marianne";"even kort voorstellen svp"
"2021-12-19T06:43:07";"Mike";"Goedemorgen allemaal"
"2021-12-19T07:17:29";"Omnipresent";"Moggu"
"2021-12-19T09:02:37";"Merel <U+0001F340>";"Hallootjes <U+2600><U+FE0F>"
"2021-12-19T09:35:03";"Mike";"Beetje druilerig buiten vandaag."
"2021-12-19T09:47:40";"Omnipresent";"Nou he"
"2021-12-19T10:07:54";"Hypnosuus";"Morning.. Ja echt.. Naar buiten of niet vandaag <U+0001F914>"
"2021-12-19T10:56:53";"Mike";"Tuurlijk naar buiten. Frisse lucht!"
"2021-12-19T11:23:59";"IKE";"Wel netjes met max 2 man mondkapje op en boostershot anders kun je beter binnen blijven en in de kerstboom gaan hangen"
"2021-12-19T11:31:30";"Mike";"Jezelf in een boom hangen is in ieder geval niet gezond <U+0001F609>"
"2021-12-19T13:45:36";"Natasha";"Geloof niet dat wakkere mensen dit zouden doen. Want dan ben je echt nog in diepe slaap. <U+0001F634><U+0001F634><U+0001F634>"
"2021-12-19T13:56:01";"Hypnosuus";"Zouden ze er nu zitten denk je <U+0001F914>"
"2021-12-19T14:07:39";"Merel <U+0001F340>";"Je kan iig niet meer de agenda bekijken.."
"2021-12-19T14:08:32";"A A";"Mensen, Brussel demo gaat veel harder dan wat we in Nederland doen. We mogen echt meer gaan zingen enzo bij demo's."
"2021-12-19T16:28:02";"Hypnosuus";"Bij de witte was het stil vandaag"
"2021-12-19T16:51:31";"A A";"Goed dat je even ging kijken <U+0001F44D>"
"2021-12-19T17:08:05";"Ed wian <U+0001F643><U+0001F340>";"ze zaten vast elders, denk je nou echt dat ds de lockdown serieus neemt"
"2021-12-19T17:23:51";"A A";"Brussel gaat hard"
"2021-12-19T19:36:32";"Petra De Bruin";"list(""Lockdown en 'haal je booster' vanwege omicron: de propaganda uitgelegd (delen ajb!) "", list(type = ""link"", text = ""https://www.martinvrijland.nl/nieuws-analyses/lockdown-en-haal-je-booster-vanwege-omicron-de-propaganda-uitgelegd/""))"
"2021-12-19T22:26:39";"Hypnosuus";"Is dat niet de 29ste pas?"
"2021-12-19T22:27:14";"A A";"Dinsdag toch?"
"2021-12-20T05:54:07";"Mike";"Goedemorgen"
"2021-12-20T10:58:00";"Mvvrten";"list(""Recht van vergetelheid RIVM \nVelen weten niet hoe ze zichzelf kunnen afmelden \nAangezien dat heel belangrijk is\nAnders gebruikt het RIVM jouw gegevens \n\nMeld je af !!!\nAfmelden kan via de onderstaande linken \n\n<U+0001F447><U+0001F447><U+0001F447><U+0001F447>\n"", list(type = ""link"", text = ""https://fd23.formdesk.com/rivm/WebForm3RechtOpVergetelheid?fbclid=IwAR0QuK79v7VF0RUXTIbELSwTxItoPMT0nq-liFH9JJRDQfRjsU0D5LSC7NQ""), ""\n\n<U+0001F447><U+0001F447><U+0001F447><U+0001F447>\n"", list(type = ""link"", 
    text = ""https://fd23.formdesk.com/rivm/WebForm4RechtVanBezwaar/~new/?done=1&exists=false&sidn=1faf5b619c194882a2b1258c25258e1e""), ""\n\n<U+0001F447><U+0001F447><U+0001F447><U+0001F447>\n"", list(type = ""link"", text = ""https://fd23.formdesk.com/rivm/WebForm6AfzienVanDeelname?fbclid=IwAR0l8Osy27SxoogXowwo2eIPsnbr-TWU25gs4gtZU5ovOYhdWGLMJqylX2I""), """")"
"2021-12-20T12:44:56";"Ed wian <U+0001F643><U+0001F340>";"heerlijk dat hij een apel doet op hart en verstand. hoe was dat spreekwoord ook alweer van die splinter en de balk?"
"2021-12-20T12:49:25";"Ed wian <U+0001F643><U+0001F340>";"list(""omdat de meeste leraren toch niet zo goed en zelf-kritisch-denkend zijn als we/zijzelf denken. "", list(type = ""hashtag"", text = ""#volgsameslaven""))"
"2021-12-20T12:55:42";"Ed wian <U+0001F643><U+0001F340>";"ik dacht dat we in een harde lockdown zaten? beter&leuker&goedkoper dan die ds winkelketens dat sws! en je steunt -relatief- de lokale ondernemers en alle arbeiders"
"2021-12-20T12:56:21";"Ed wian <U+0001F643><U+0001F340>";"<U+0001F639>"
"2021-12-20T13:35:31";"Marianne";"Goedemiddag allemaal :)"
"2021-12-20T13:37:26";"Omnipresent";"Haha..twee miljoen dus..een groot deel van de samenleving dus"
"2021-12-20T14:24:15";"Ed wian <U+0001F643><U+0001F340>";"<U+0001F44D>"
"2021-12-20T21:31:02";"Mvvrten";"list(type = ""link"", text = ""https://m.facebook.com/groups/1031642853531058/permalink/5205388656156436/?sfnsn=wa"")"
"2021-12-20T21:32:08";"Miranda";"Video van Miranda Veger"
"2021-12-21T09:45:08";"Mvvrten";"Prikspijt is gekozen tot Woord van het Jaar. Veel mensen voelen zich bedrogen. De “vaccins” zouden de “uitweg uit de crisis” zijn. De nieuwe lockdown laat zien: het is één grote leugen. En dan hebben we het over de bijwerkingen en “onverklaarbare” oversterfte nog niet gehad."
"2021-12-21T09:51:09";"Mike";"Ja, die oversterfte is wel vreemd."
"2021-12-21T10:29:47";"Petra De Bruin";"list(""Positief getest? Bel nu de GGD en vraag om een bloedtest voor bewijs! "", list(type = ""hashtag"", text = ""#beldeggdvoorbewijs""), "" "", list(type = ""link"", text = ""https://www.martinvrijland.nl/nieuws-analyses/positief-getest-bel-u-de-ggd-en-vraag-om-een-bloedtest-voor-bewijs-beldeggdvoorbewijs/""))"
"2021-12-21T14:42:54";"Mvvrten";"list(type = ""link"", text = ""https://www.aangiftehugodejonge.nl/"")"
"2021-12-22T09:30:45";"Omnipresent";"FROM AFRICA WITH LOVE !

Life is normal in the Sinai-Egypt.  no mask... no lockdowns...no curfews... no social distancing.... no covid green pass...no forced vax...no pcr... no restrictions on gatherings...no bullshit bbc  media propaganda.... no panic... no fear...no paranoia.... the only difference between NOW and 6 years ago is more Europeans living here through the winter...

-you can operate as normal...go out doors without a bloody mask. shake hands... hug... kiss even...the hospitals are basically empty. ( i took a friend stung by a scorpion to hospital... )

- The only masks we see are scared tourists who stepped off the plane yesterday like  refugees not believing somewhere in the world-( its strange that Europeans are fleeing Europe and coming to Africa this time )
but its TRUE:

SOMEWHERE ... its possible to actually say...: ""MERRY CHRISTMAS AND A HAPPY COVID FREE NEW YEAR!""<U+0001F607><U+0001F60D> STOP the panic! STOP the NWO Agenda!
STOP this nonsense!
WAKE UP ! -
you are FREEple not SHEEPple. 

2022 is the year of empowerment, autonomy and sovereignty. 

BADGES? BADGES?-we dont need no stinking badges!<U+0001F920>

2022-The year of SOVEREIGNTY. - ...TAKE responsibility and FREE yourselves from this TYRANNY!<U+0001F64F><U+0001F3FB> 

YES - its time to stand up in what you BELIEVE... Enough is enough of this pharmaceutical fascism. 

WE ARE FREE!-<U+0001F64C>

 Stand up for freedom. 

NO MORE APARTHEID!

NO MORE SEPARATION!

No more bullshit. 
<U+0001F91E>
 Blessings to ALL freedom loving people everywhere. <U+0001F48B>

LIVE FREE OR DIE!<U+0001F60E>
 May all the beings in all the worlds be HAPPY !<U+0001F596> <U+0001F64C><U+0001F64F><U+0001F3FB>

Amen -Awoosha - Nomaske!"
"2021-12-22T09:30:45";"Omnipresent";"FROM AFRICA WITH LOVE !

Life is normal in the Sinai-Egypt.  no mask... no lockdowns...no curfews... no social distancing.... no covid green pass...no forced vax...no pcr... no restrictions on gatherings...no bullshit bbc  media propaganda.... no panic... no fear...no paranoia.... the only difference between NOW and 6 years ago is more Europeans living here through the winter...

-you can operate as normal...go out doors without a bloody mask. shake hands... hug... kiss even...the hospitals are basically empty. ( i took a friend stung by a scorpion to hospital... )

- The only masks we see are scared tourists who stepped off the plane yesterday like  refugees not believing somewhere in the world-( its strange that Europeans are fleeing Europe and coming to Africa this time )
but its TRUE:

SOMEWHERE ... its possible to actually say...: ""MERRY CHRISTMAS AND A HAPPY COVID FREE NEW YEAR!""<U+0001F607><U+0001F60D> STOP the panic! STOP the NWO Agenda!
STOP this nonsense!
WAKE UP ! -
you are FREEple not SHEEPple. 

2022 is the year of empowerment, autonomy and sovereignty. 

BADGES? BADGES?-we dont need no stinking badges!<U+0001F920>

2022-The year of SOVEREIGNTY. - ...TAKE responsibility and FREE yourselves from this TYRANNY!<U+0001F64F><U+0001F3FB> 

YES - its time to stand up in what you BELIEVE... Enough is enough of this pharmaceutical fascism. 

WE ARE FREE!-<U+0001F64C>

 Stand up for freedom. 

NO MORE APARTHEID!

NO MORE SEPARATION!

No more bullshit. 
<U+0001F91E>
 Blessings to ALL freedom loving people everywhere. <U+0001F48B>

LIVE FREE OR DIE!<U+0001F60E>
 May all the beings in all the worlds be HAPPY !<U+0001F596> <U+0001F64C><U+0001F64F><U+0001F3FB>

Amen -Awoosha - Nomaske!
Van een vriend in afrika"
"2021-12-22T12:36:23";"HuManifestation YOUmanfest";"list(""EU MEP Christine Anderson takes the fight to the technocratic tyrants.\n\nFollow & Share <U+0001F447><U+0001F3FC>\n"", list(type = ""mention"", text = ""@JFK_Channel""), """")"
"2021-12-22T16:59:51";"Untouchable";"Goedeavond allen, 

Untouchable hier vanuit den haag"
"2021-12-22T18:12:54";"Marianne";"list(""Goedenavond allemaal, welkom "", list(type = ""mention"", text = ""@Trappagaz""), "" :)"")"
"2021-12-22T18:13:07";"Untouchable";"Dank je Marianne"
"2021-12-22T18:14:05";"Marianne";"Beste mensen, 1,5 dag geleden is Irhuia, ReVrouwLutie opgepakt, iets met 'bedreiging politie"", we weten verder niks behalve dat ze of morgen dan welicht vrijgelaten wordt of een verlenging krijgt. Zit in Den Haag, mogelijk Patijnlaan."
"2021-12-22T18:15:01";"Marianne";"Wil je evt mensen hier toevoegen, laat me ff weten :)"
"2021-12-22T18:16:30";"Untouchable";"Doen we"
"2021-12-22T18:16:49";"Marianne";"<U+0001F44D><U+0001F3FC>"
"2021-12-22T18:29:27";"Marianne";"list(type = ""link"", text = ""https://112vdg.nl/2021/12/22/mogelijk-nieuwe-wapens-voor-mobiele-eenheid/?fbclid=IwAR304KZuxnsMSyyvgim-hz2lGt8SJ8dQzaYAuC8E-g8ZOopoY4Kj_FdVDO4"")"
"2021-12-22T18:29:38";"Marianne";"De focus van het onderzoek moet volgens Frank Paauw liggen op een aantal actuele zaken. ‘Zoals de polarisatie in de maatschappij, de georganiseerdheid van gewelddadige demonstranten, de mate van geweld dat wordt gebruikt richting de politie zoals het gooien van extreem zwaar illegaal vuurwerk en de werking van social media. De kernvraag is: zijn de omstandigheden waarin we werken de afgelopen jaren veranderd? En hebben we aanvullende middelen nodig om die omstandigheden veilig het hoofd te bieden?’ Het toevoegen van geweldsmiddelen moet altijd zeer zorgvuldig worden gewogen. Daarom vraag de politie externen dit te onderzoeken.<U+0001F633><U+0001F620>"
"2021-12-22T18:49:02";"Marianne";"Deze brief kun je versturen naar het Ministerie van VWS als je niet gevaccineerd bent ( wat de meesten zullen zijn).
De brief is juridisch op juistheid gecontroleerd.
Met het versturen van deze brief dek je jezelf in mocht er een vaccinatieplicht komen in Nederland. De kans is groot dat dit gaat gebeuren.
Het zal onmogelijk zijn voor VWS om alle vragen te beantwoorden, en de opgevraagde stukken te leveren, die in de brief staan.
Mocht er later dan een rechtszaak spelen, dan heb jij om informatie gevraagd, maar deze niet gekregen. Je staat dan sterker.
De bedoeling is dat VWS minstens 500.000 van deze brieven krijgt.
Ze kunnen het beter druk krijgen met beantwoorden van de brieven dan met Boosterprik campagnes uitzetten. :)
Als er later rechtszaken aangespannen moeten worden, als de vaccinatieplicht er komt, dan kan iedereen individueel, dus niet collectief, een rechtszaak aanspannen. Dit zal een aardige druk geven op het rechtssysteem. Ik hoef het denk ik verder niet uit te leggen.
Het staat je vrij deze bri"
"2021-12-22T19:24:18";"Marianne";"list(list(type = ""mention_name"", text = ""Jacqueline"", user_id = 1472600294), "" "", list(type = ""mention"", text = ""@Prada42""), "" Dubbel bericht dit staat er al"")"
"2021-12-22T20:14:56";"Jacque Line";"Sorry! Ik kreeg het bericht via whatsapp en direct doorgestuurd."
"2021-12-22T21:04:50";"IKE";"Geen tikkies, geen verdienpraktijken maar wel met een echt doel  <U+0001F44A><U+0001F3FC>

Verschillende reacties komen nu al binnen met schijt aan de overheid waarvan we er alvast één uit willen pikken! 

Jimmy A van tattoo studio A. pikt het niet langer ! Een welbekende en bewezen activist pikt het niet langer en heeft reeds de Boa's uit zijn shop gezet.

Nu heeft hij onze steun nodig in het verlengen van zijn verzet en zo de keten van schijt aan de overheid in gang te gaan zetten <U+0001F64F><U+0001F3FC>

Dus krijgers, pak je rugtas in en ga vrijdag 11. 00 samen met hen de strijd aan, de strijd om vrijheid! 

De Beweging <U+0001F32A><U+FE0F><U+0001F30A><U+0001F30D><U+0001F525>"
"2021-12-22T23:10:45";"Untouchable";"Wie is De Beweging?"
"2021-12-23T08:13:22";"Kerstin Lichtenhahn";"list(type = ""link"", text = ""https://www.facebook.com/104332915143008/posts/244161427826822/"")"
"2021-12-23T09:39:20";"Mike";"Goede morgen Den Haag. Lekker wakker geworden vandaag? <U+0001F31E><U+0001F33B><U+0001F33C><U+0001F44D>"
"2021-12-23T11:09:20";"Marianne";"Uit veilgheidsoverwegingen komt een antwoord hierop nooit op een groep te staan. <U+0001F609>"
"2021-12-23T11:09:45";"Marianne";"Ook goedemorgen :)"
"2021-12-23T11:11:19";"Marianne";"Voor vandaag 12uur voorgeleiding  livestreamer ReVrouwLutie/Irhuia op Patijnlaan. Ga ff langs voor support?"
"2021-12-23T14:25:27";"D 070";"Hij is ook wel rijp voor een ggz test"
"2021-12-23T16:52:26";"Petra De Bruin";"list(type = ""link"", text = ""https://www.rtdutch.net/de-tot-zover-bij-ons-bekende-lijst-van-overleden-top-sporters"")"
"2021-12-24T08:35:29";"Omnipresent";"Zucht"
"2021-12-24T15:07:22";"Ed wian <U+0001F643><U+0001F340>";"bij geen klachten (zo vertelde ook jou mp, hoef je niet te testen hugo.daarbij blijf je met, thuis. wat is daar chinees aan? de ggd krijgt een riante subsidie/ o uhh afkoop regeling -neem ik aan- dus zitten zij niet op klandizie te wachten."
"2021-12-24T15:08:27";"Ed wian <U+0001F643><U+0001F340>";"<U+0001F44D>"
"2021-12-24T15:10:26";"Ed wian <U+0001F643><U+0001F340>";"idd deze miljonair runt een bedrijf en sport niet meer."
"2021-12-24T15:16:39";"Henk";"idd ik heb de laatste race om die reden ook niet gekeken"
"2021-12-25T16:53:15";"Petra De Bruin";"list(type = ""link"", text = ""https://stichtingvaccinvrij.nl/omicron-twee-vragen-en-het-kaartenhuis-stort-in/"")"
"2021-12-25T16:54:51";"Petra De Bruin";"list(type = ""link"", text = ""https://stichtingvaccinvrij.nl/bang-voor-covid-ga-naar-covid-of-kanker-nl/"")"
"2021-12-26T01:40:39";"Marianne";"Tot in het nieuwe jaar 2022, Vrij !! naja tot dan: Fijne feestdagen :)"
"2021-12-26T20:42:56";"Mvvrten";"De stickers waar ik het eerder over had zijn eindelijk gedrukt... Vers van de pers... 
Als je zin hebt om te helpen plakken en de boodschap verspreiden kan je mij een persoonlijk bericht sturen en dan regelen we dat."
"2021-12-26T22:07:40";"Mvvrten";"Dan krijg je een stapel stickers"
"2021-12-27T00:20:00";"Animal A I";"Ik zou die politieke logica wel willen plakken door den haag"
"2021-12-27T08:32:02";"Petra De Bruin";"list(""<U+0001F442> October 29th, 2019.\n"", list(type = ""bold"", text = ""Leer de viruswaarheid op @NLvirusWAAN""), """")"
"2021-12-27T08:32:25";"Petra De Bruin";"list(list(type = ""bold"", text = ""NO PROOF OF OMICRON’S EXISTENCE\n""), ""It is a computer (simulation) 'virus'.\n\nDr Kaufman, “There is no clinical test authorized, approved or available for purchase, for any variant.”\n"", list(type = ""bold"", text = ""Leer de viruswaarheid op @NLvirusWAAN""), """")"
"2021-12-27T08:44:40";"Petra De Bruin";"list(""De hoofdprijs voor wie het lukt! Lees en deel zoveel mogelijk: "", list(type = ""link"", text = ""https://www.martinvrijland.nl/nieuws-analyses/anderhalf-miljoen-voor-degene-die-het-virus-in-een-bloedsample-laat-zien/""))"
"2021-12-27T09:44:49";"Mvvrten";"Top! Ik stuur je straks even een persoonlijk bericht"
"2021-12-27T13:43:51";"Omnipresent";"list(type = ""link"", text = ""https://citizengo.org/nl/ot/205714-stop-verplichte-vaccinatie-in-nederland?utm_source=wa&utm_medium=social&utm_campaign=NL-2021-12-23-Local-NA-MFH-205714-Stop_Mandatory_Vaccination_NL.01_AA_Launch&utm_content=tyflow"")"
"2021-12-27T23:02:52";"Rosie Bongers";"list(""Morgen zijn wij aanwezig in "", list(type = ""hashtag"", text = ""#Denhaag""), "",\n\nDit keer verzamelen we op een andere locatie 13.00.\n\nZie filmpje voor meer informatie.\n\nZien wij jullie ook? Neem je banners en vlaggen mee.\n\nTot morgen,\n\nMax & Eline"")"
"2021-12-28T07:34:18";"sir<U+2713>illa<U+2713>illa<U+0001F1F3><U+0001F1F1>";"Wat is dit nou weer voor gelul <U+0001F914>"
"2021-12-28T08:31:48";"Esther";"heeft iemand voor mij nog een staatje van de sterfte per jaar over de afgelopen paar jaar . i.v.m. discussie op fb."
"2021-12-28T11:02:16";"Ed wian <U+0001F643><U+0001F340>";"list(type = ""link"", text = ""https://www.pzc.nl/zeeuws-nieuws/het-axelse-principe-gooi-je-kledingzaak-vol-wc-rollen-en-je-mag-open-als-essentiele-winkel~abd5749b/?referrer=https%3A%2F%2Fwww.linkedin.com%2F"")"
"2021-12-28T11:57:37";"Marianne";"list(type = ""link"", text = ""https://www.blckbx.tv/"")"
"2021-12-28T15:08:31";"Rosie Bongers";"Woensdagavond lichtjes wandeling in heel veel steden, in Den Haag het Plein, hoop wel dat het beter afloopt dan de eerste in Den Haag, dat eindigde met 15 mensen en een veelvoud daarvan aan wespen."
"2021-12-28T15:08:53";"Rosie Bongers";"19.00 uur"
"2021-12-28T18:40:34";"Sonja HB";"Kun je vinden op CBS"
"2021-12-28T22:20:06";"Untouchable";"Hey"
"2021-12-29T01:22:04";"KMK";"Woensdag staat Nederland in vuur en vlam vanwege alle fakkeltochten voor vrijheid<U+0001F4AA><U+0001F4AA><U+0001F4AA><U+0001F4AA>"
"2021-12-29T09:47:09";"Janet van Berkum";"Weet iemand of je in leidsenhage zonder qr kan schaatsen"
"2021-12-29T13:04:27";"Japs";"Zijn er nog leuke feestjes op oud&nieuw in den haag? Stuur ff pb anders want er lezen ook stillen mee.."
"2021-12-29T14:39:12";"Untouchable";"Niemand gezien bij de vorige fakkeltocht"
"2021-12-29T14:40:08";"Marianne";"Vanavond rerun om 19uur Plein?"
"2021-12-29T14:43:01";"Marianne";"Goedemiddag allemaal, hoop dat ieders Kerstdagen heel plesant zijn geweest, en daarbij Oudjaarsdag is er ook nog 't een en ander in de planning."
"2021-12-29T14:47:16";"Marianne";"en dan volgt 2 januari in Amsterdam."
"2021-12-29T14:47:26";"Marianne";"Zijn we even bij met de mogelijkheden om deel te nemen."
"2021-12-29T14:54:29";"Untouchable";"Met zen 2en dan Marianne"
"2021-12-29T14:54:45";"Marianne";"Ben d'r"
"2021-12-29T14:54:54";"Marianne";"Regen of geen regen ;)"
"2021-12-29T14:56:03";"Marianne";"<U+0001F44D><U+0001F3FB>"
"2021-12-29T14:56:29";"Marianne";"Er zijn er meer dan hoor, niet iedereen die leest schrijft dat ze gaan of niet."
"2021-12-29T14:56:36";"Untouchable";"Ahh oke"
"2021-12-29T15:53:20";"Marianne";"list(type = ""link"", text = ""https://www.facebook.com/100066394344739/videos/405539078013745"")"
"2021-12-29T15:54:09";"Marianne";"Groep staat bij Rechtbank Den Haag, uitspraak in verband met ReVrouwLutie, opgepakt onlangs, en de support is aanwezig. Iedereen die kan en wil, neem er een kijkje"
"2021-12-29T15:55:06";"Marianne";"Prins Clauslaan, Den Haag"
