"date";"from";"text"
"2022-01-11T21:28:37";"TonyPepperoni";"Tegen een boer moet je niet zeggen kom je ook met je tractor <U+0001F602>"
"2022-01-11T21:30:01";"Ik heb een naam ja";"list(type = ""link"", text = ""https://twitter.com/Kinflap/status/1480994398892699657?t=eSUbjyqrPTkmQJrBz86hjQ&s=09"")"
"2022-01-11T21:51:53";"Manuel...Papa";"Zondag nog 2 plaatsen vrij in de auto vanuit Hoorn
We worden gebracht en weer opgehaald. Naar Amsterdam 

Bij interesse stuur pb aub<U+203C><U+FE0F>"
"2022-01-11T21:58:00";"Patty Vrolijk";"list(type = ""link"", text = ""https://youtu.be/YzspueMVdsc"")"
"2022-01-11T22:34:26";"Amri";"Ff opletten! <U+2757><U+FE0F> dus het heeft een effectiviteit van 75 min<U+2757><U+FE0F> en lees de uitleg over het zuurstof en CO2 gehalte! @rivm
 
ministerVWS,  hoe kunnen jullie dit straks aanbevelen aan ons!<U+2757><U+FE0F> Aan kinderen!?<U+2757><U+FE0F> 75 min aanbevolen duur!<U+2757><U+FE0F> Maar we moeten het ding de hele dag op!<U+2757><U+FE0F> Mensen met weinig geld houden hem straks dagen op omdat ze GODSGRUWELIJK DUUR zijn!<U+2757><U+FE0F>  En de effectiviteit is 0,0<U+2757><U+FE0F> <U+0001F92F>"
"2022-01-11T22:47:54";"Pm'ster92";"Tijdens demo’s <U+0001F595>"
"2022-01-12T00:29:58";"Tries";"Gaan er nog mensen zondag met de trein vanaf gouda naar amsterdam"
"2022-01-12T00:55:56";"Ik heb een naam ja";"list(type = ""link"", text = ""https://twitter.com/Kees71234/status/1481001917438386177?t=5yRCLD0X8aQhOn7vBlNNdQ&s=09"")"
"2022-01-12T07:59:44";"Lars";"Wtf"
"2022-01-12T08:07:32";"Laura Ginsel";"list(""Mondkapjes: \""De bescherming is nul\""\n \nDuidelijke taal van "", list(type = ""link"", text = ""dr.ir""), "". immunoloog Carla Peeters bij Hart van Nederland. Peeters is tegenstander van het gebruik van mondkapjes. De medische en niet-medische varianten, het maakt niet uit: 'Daarin zit geen enkel verschil. De bescherming is nul. Het slaat nergens op en is de grootste onzin in de wetenschap.' \n \nHet is een reactie op het OMT-advies van 10 jan. jl. dat mensen voortaan 'medische mond-neusmaskers' zouden moeten dragen op bepaalde plekken. Wij onderschrijven dit OMT-advies niet. Wij zien geen nut in het dragen van zowel de 'stoffen' als de 'medische' variant voor volwassenen én kinderen en zijn tegen de reeds geldende verplichting. Wetenschappelijk onderzoek wijst uit dat mondkapjes niet beschermen tegen virussen, niet effectief zijn tegen de verspreiding van virussen en zelfs schadelijk kunnen zijn. Echter, als mensen er zelf voor kiezen een mondkapje te willen dragen, staat dat hen logischerwijs vrij. \n \nMeer weten over mondkapjes? "", 
    list(type = ""link"", text = ""https://bit.ly/3qgnKTL""), """")"
"2022-01-12T08:07:32";"Laura Ginsel";"Dus!"
"2022-01-12T08:22:40";"Ali";"Wij wensen iedereen die deze week meeloopt veel succes met het in vuur en vlam zetten van de harten van jullie stad- en dorpsgenoten. Dit zijn de de bij ons bekende tochten voor deze week.

Woensdag 12-01 19:00 (tenzij anders vermeld)

Amsterdam-De Dam
Amersfoort- Noorderwiersweg kerk in Soesterkwatier
Apeldoorn - Mheen
Appingedam- Nikolaikerk 19:30
Arnhem- geirenkamp Snackbar de Saks
Breda - Mgr. Nolensplein
Capelle aan den Ijssel- Stadhuisplein
Delft - nnb
Deventer - Pontje op de Worp
Dirkshorn- Veersloot (19:30)
Doetinchem- Zonneboom
Ede - Centrum de Grote Kerk
Eindhoven- Sint Joriskerk
Emmen- Aldi Angelslo
Enschede- Lidl Hogeland
Gouda- Gezondheidscentrum  kerk
Groningen- Grote markt
Hellevoetsluis- Meer info volgt
Helmond- Winkelcentrum Brouwhorst
Hoogezand- Gemeentehuis
Hoorn- Station
Huizen- Parkeerplaats SV Huizen
Korte Akkeren- Gezondheidscentrum (kerk)
Leeuwarden- Wilhelmina plein, 19:30
Lichtenvoorde- Markt
Losser - Parkeerplaats Jumbo
Leiden- Beestenmarkt (Catwalk)"
"2022-01-12T08:22:52";"Ali";"Maastricht- De klok op het Vrijthof
Middelburg- Hof van Tangere
Nieuwerkerk aan den Ijssel- Raadhuisplein
Nieuw-Vennep- Händelplein, Getsewoud 19:30
Nijverdal- Kruidenwijk kuperserf 20:00
Oosterwolde- De aer 1
Rijssen- Europaplein
Rijswijk - Oude Kerk bij de Waterput
Rotterdam Prins Alexander - Poolsterplein
Rotterdam- Schouwburgplein
Roosendaal - Oude markt
Siddeburen- FMC oudeweg 70
Sittard- Schootvelden (ligne)
Sliedrecht- DR.Langeveldplien
Utrecht- Neude
Veendam- Van Beresteyn
Voorburg - Herenstraat 75
Waalwijk- Oorlogsmonument
Weesp- Stadhuis
Wijchen - Marktplein
Winschoten- Parkeerplaats achter de Klinker
Zevenaar- Raadhuispein
Zutphen- Poulus potterstr 6
Zwolle- Berkum- Winkelcentrum Campherbeeklaan"
"2022-01-12T08:23:05";"Ali";"Donderdag 13-01

Boxmeer- Weijerplaats 19:30
Heerenveen- Burgremeester Kuperusplein bij de Scapino

Vrijdag 14-01

Aalsmeer - Molen de Leeuw
Brummen- Marktplein                 
Kerkrade - Markt
Leeuwarden - Wilhelminaplein 18:30 verzamelen
Maassluis- Markt 19:30                
Ommen- Parkeerplaats action/Jumbo 18-30
Rijswijk- oude Kerk bij de waterput        
Schagen - Plein Oude Slot                           
Zandvoort - Muziekpaviljoen Gemeentehuis

Zaterdag 15-01

Boekel- Va de Kerk 1"
"2022-01-12T08:59:57";"Tassie";"Ik ben me aan het verdiepen in het aanschaffen van edelmetalen. Als je tijd (en zin) hebt, zou je me wat advies kunnen geven? Zoals welke het slimste is, waar kopen? Ben echt nog een leek op dat gebied!"
"2022-01-12T09:17:41";"Jacco";"Als je mij advies daarin kan geven, GRAAG!"
"2022-01-12T09:25:44";"Marielle";"Ik zou hier heel graag wat advies over krijgen <U+263A><U+FE0F>"
"2022-01-12T09:26:57";"Matthias";"Hoe komt een berichtje van 13 september nu ineens bovendrijven? <U+0001F648>"
"2022-01-12T09:50:51";"Matthias";"Maar ik zet zo even een telegramgroep op, dan kan ik daar wat advies geven aan de mensen die daar interesse in hebben"
"2022-01-12T10:22:56";"Ephatix";"Elke woensdag wordt er in Hoorn gelopen!"
"2022-01-12T11:19:07";"Nini/Inge";"Hoi allemaal, ik ga deze groep en de andere voor vervoer verlaten... Ik word steeds zomaar toegevoegd prive door een soort nepaccounts die alleen in deze 2 zitten en erg hinderlijke berichten sturen. Het zijn zeer zeker geen demonstranten. 
Daarom kies ik er nu voor te stoppen en alleen nog privé of via Twitter contact te houden. 

Volg je hart allemaal<U+2764> bedankt voor de leuke tijd, de berichten, de sfeer en alles. En wie weet tot ooit!"
"2022-01-12T11:20:12";"Nini/Inge";"Harlingen staat er niet tussen, elke dinsdag om half 8<U+0001F601>"
"2022-01-12T11:35:32";"Matthias";"Als meer mensen hier last van hebben, geef alsjeblieft de namen van die accounts die zich misdragen door aan beheerders, dan kunnen wij voorkomen dat anderen hier ook last van ondervinden. Dan hebben we ons actieve beheerteam niet voor niets!"
"2022-01-12T11:36:30";"Marielle";"Fijn!"
"2022-01-12T11:41:10";"Ali";"list(list(type = ""link"", text = ""https://t.me""), ""  "", list(type = ""bot_command"", text = ""/fakkeltochtvideos""), ""\n"", list(type = ""link"", text = ""https://t.me""), ""  "", list(type = ""bot_command"", text = ""/FakkeltochtenNL""))"
"2022-01-12T11:41:28";"Dan";"Interessant!"
"2022-01-12T11:41:52";"Ali";"Effen de spaties er tussen weghalen, anders kon ik hem hier niet plaatsen!"
"2022-01-12T11:42:09";"Amri";"list(""Ik heb iets geschreven en vind het leuk om te delen: "", list(type = ""link"", text = ""https://www.studenteninverzet.nl/811233_een-droevig-koninkrijk-tom-korporaal""))"
"2022-01-12T11:42:49";"Matthias";"We hebben een goede reden om hier geen andere groepslinks to te laten, het voorkomt heel veel geautomatiseerde spam"
"2022-01-12T11:44:04";"Amri";"Fakkeltocht vanavond, Amstelveen<U+0001F447><U+0001F3FB><U+0001F447><U+0001F3FB><U+0001F447><U+0001F3FB><U+0001F447><U+0001F3FB>"
"2022-01-12T11:44:05";"Amri";"Morgenavond 12-1-2022, vindt de 1e Amstelveense fakkeltocht/lichtjestocht plaats. Start om 19.00 uur bij de bibliotheek in het Stadshart. Het staat ook op VL Amstelveen op telegram en op twitter"
"2022-01-12T11:45:12";"Ali";"Snap ik. Gaf alleen antwoord op de vraag die me gesteld is en waardeer het dat je het laat staan!"
"2022-01-12T11:56:20";"Amri";"Politieagenten in Valencia: ""We zijn met de mensen, niet met corrupte politici. We hebben contact met Portugal, Italië, Frankrijk, Oostenrijk, Zwitserland, Zweden, Duitsland en Nederland om alle politie in Europa te verenigen! Genoeg met het gezondheidspaspoort!"" via RadioGenova"
"2022-01-12T11:56:20";"Amri";"list(type = ""link"", text = ""https://www.amnesty.nl/actueel/politie-demonstraties"")"
"2022-01-12T11:56:20";"Amri";"1. De politie moet vreedzame demonstraties faciliteren"
"2022-01-12T11:56:20";"Amri";"2. De politie moet vreedzame demonstraties beschermen"
"2022-01-12T11:56:20";"Amri";"3. De politie moet de-escalerend optreden"
"2022-01-12T11:56:20";"Amri";"4. De politie mag alleen worden ingezet voor wettige doeleinden"
"2022-01-12T11:56:20";"Amri";"5. De politie moet de gezondheid van demonstranten beschermen"
"2022-01-12T11:56:20";"Amri";"6. De politie moet verantwoording afleggen over haar optreden"
"2022-01-12T11:56:20";"Amri";"list(""Politiegeweld in Nederland\nGeweldsincidenten bij demonstraties, excessief geweld met politiehonden, discussie over de Taser: politiegeweld is voortdurend in het nieuws. "", list(type = ""link"", text = ""https://www.amnesty.nl/politiegeweld-in-nederland""))"
"2022-01-12T12:02:09";"HJ";"Duitsland dreigt dus Telegram plat te gooien..."
"2022-01-12T12:02:36";"HJ";"Zitten 'uiteraard' teveel tegenstanders op. En die moeten de mond gesnoerd worden, aldus Duitsland."
"2022-01-12T12:28:15";"Tassie";"Omdat ik gericht aan zoeken was en jou berichtje bij mijn zoekopdrachten stond...<U+0001F601>"
"2022-01-12T12:31:36";"Chanti";"Sluit je aan laat almere opstaan!"
"2022-01-12T12:51:06";"Matthias";"list(list(type = ""link"", text = ""https://t.me/+k0NWE2mslwcyMjg0""), "" ik heb deze groep even aangemaakt"")"
"2022-01-12T12:53:35";"Matthias";"list(list(type = ""mention_name"", text = ""Jacco"", user_id = 1346931946), "" en "", list(type = ""mention"", text = ""@Marielleke""))"
"2022-01-12T13:34:16";"Ik heb een naam ja";"Yep , maar we mogen niet vergelijken <U+0001F922>"
"2022-01-12T13:35:45";"Anja Bergsma";"Goedemiddag dames en heren,
Vandaag vindt de vergadering plaats die het OMT zou voeren. Zij zullen het een en ander adviseren aan de regering en deze zal ons weer het een en andere opleggen.
Ook zal de uitkomst van deze gesprekken vandaag uitlekken. Heeft iemand al iets vernomen?

Ik heb via via gehoord dat ze de lockdown tot eind april willen laten lopen. Kan iemand dit bevestigen of is dat een gerucht?"
"2022-01-12T14:06:47";"Karen Lucia";"list(list(type = ""link"", text = ""https://maps.amsterdam.nl/openbare_toiletten/""), ""\n\nHier een overzichtskaart met openbare toiletten. Misschien wel handig <U+0001F609>"")"
"2022-01-12T14:14:29";"Eelkje";"Hahahaha <U+0001F923><U+0001F923><U+0001F923> daarom zijn hersenen in een koekenpan vast door elkaar geklutst."
"2022-01-12T14:35:05";"Anja Bergsma";"Ik ben bang dat dit in Nederland ook gaat gebeuren"
"2022-01-12T14:35:21";"Anja Bergsma";"Als de 1 na de ander failliet zullen raken"
"2022-01-12T14:46:49";"Matthias";"Dat is mogelijk, maar dan zal een veel grotere massa dan de huidige tienduizenden de straat op moeten gaan. Hier heb je echt een substantieel deel van de bevolking voor nodig."
"2022-01-12T14:52:46";"Matthias";"Let er wel op dat dit oude beelden zijn van een aantal dagen terug. Inmiddels lijkt de orde daar hersteld te zijn en zijn een aantal demonstranten doodgeschoten. Nu durf ik te stellen dat een interventie zoals Rusland en andere internationale partners in Nederland lastiger zou zijn, maar als regimes vallen is niets uit te sluiten"
"2022-01-12T15:17:22";"Vincent";"list(""Ik heb hier een plek gereserveerd, is ongeveer een kwartier lopen van het park.\n"", list(type = ""link"", text = ""https://parclick.nl/parkeren-brussel/europarking-godecharle-parlement-europeen""))"
"2022-01-12T16:27:38";"Sabine van den heuvel";"€42,- vind ik toch wel prijzig voor een dagje"
"2022-01-12T16:28:36";"Vincent";"Hangt er vanaf met hoeveel personen gaat, dan kan je de kosten delen. Gratis parkeren gaat heel moeilijk worden."
"2022-01-12T16:40:25";"Matthias";"Ik denk dat de complexiteit van een moderne samenleving het onmogelijk maakt om overheden volledig te vervangen door kleine en lokale groepjes. Zo veel mogelijk lokaal beslissen en hogere niveaus van overheid zo machteloos mogelijk houden lijkt me beter om op in te zetten. 
Het idee dat de wereld gelijkwaardiger wordt van kleine groepjes lijkt me een utopie, je gaat juist meer verschillen zien, sommige lokale overheden zullen gedomineerd worden door idioten, sommige plekken organiseren zich dictatoriaal en onhandig. Maar het zal altijd mogelijk zijn om vrij te zijn en te ontsnappen aan dat soort lagere overheden"
"2022-01-12T16:50:59";"Anja Bergsma";"Heeft iemand die lijst met die doodsoorzaken?"
"2022-01-12T16:51:06";"Anja Bergsma";"Top 10"
"2022-01-12T16:51:09";"Anja Bergsma";"2020"
"2022-01-12T16:51:11";"Anja Bergsma";"Of 21"
"2022-01-12T17:19:49";"Magot";"Zoals een demonstrant een aanstormende hond een paraplu in de bek duwde.  Zo kan je ook een mooi bot tussen zn kaken klemmen.  Die laat voorlopig niet los. <U+0001F602>"
"2022-01-12T17:20:15";"Christel van Kleef";"list(""OK LET'S GET READY !\n\nPETITIE TEGEN HET GEBRUIK EN MISBRUIK VAN HONDEN EN PAARDEN  BIJ DEMONSTRATIES  !! \n\ni.s.m.  brok for freedom \n\n"", list(type = ""hashtag"", text = ""#DogLiveMatters""), ""\n"", list(type = ""hashtag"", text = ""#StopDogSlavery""), ""\n"", list(type = ""hashtag"", text = ""#DogsForFreedom""), ""\n\nTeken de petitie onderaan de post  !!  , maak een verschil !!\n\n(vergeet niet ook te bevestigen via je mail.)\nbedankt \n\n\n\n\n"", list(type = ""link"", text = ""https://petities.nl/petitions/stop-direct-met-het-gebruiken-van-dieren-door-de-politie-en-de-me?locale=nl""))"
"2022-01-12T18:10:01";"Real Patriot";"<U+0001F923><U+0001F923><U+0001F923>"
"2022-01-12T19:01:01";"Anja Bergsma";"Dames en heren,
Is er al iets gelekt van de vergadering? 
Hebben jullie al iets vernomen van de nieuwe regels?
Gaan we weer open denken jullie?"
"2022-01-12T19:03:20";"Amri";"Op 16 januari 2022 herdenken wij de koffie slag op het Museumplein. Startdatum 17 januari 2021 waar bijna 3 maanden lang men het slachtoffer werd van onnodig en buitenproportioneel politie geweld. 

Dit doen wij op een speciale manier. Om 12.00u start het verzamelen. Om 13.00u start er op 3 locaties in Amsterdam een mars naar het Museumplein. 

Locatie 1. Het olympisch stadion. 
Uw gastheren aldaar Frank Ruesink (Voor Vrijheid Nu) Mordechai Krispijn (Army of Love) Willem Engel (Viruswaarheid) en Bianca Wagt (Viruswaarheid Midden NL).

Locatie 2. Westerpark.
Uw gastheren daar Laurens Lindeman (Parallelle Samenleving) Skip van Fallada & Rick Kuitems (LNN Media)

Locatie 3. Oosterpark. 
Uw gastheer daar organisator Michel Reijinga (Nederland in Verzet) Suzanne de Grijs (Hart voor Vrijheid) Bryan Roy (ex voetbal international) Hill Makkinje (de Koffie Club) & Martine Groeneveld.

14.00u Aankomst Museumplein 
14.00-15.00u koffie met muziek
15.00u Vertrek totale mars 
16.00u Aankomst Museumplein 
Diverse speeches en live muziek.
17.00u Einde herdenking

Ook in 2022 blijven wij strijden voor vrijheid in een democratie!"
"2022-01-12T19:07:00";"Anja Bergsma";"Wie is die veteraan en wat is er met hem hebeurd?"
"2022-01-12T19:21:34";"Roy";"list(type = ""link"", text = ""https://vm.tiktok.com/ZML1G9dsW/"")"
"2022-01-12T19:33:09";"Matthias";"Ik heb nog niets gehoord, maar als ik mag gokken krijgen we versoepelingen omdat er minder mensen in ziekenhuizen liggen en het '''nieuwe''' kabinet zichzelf een beetje populair wil maken. Maar misschien nemen ze die maskeronzin van het RIVM wel over"
"2022-01-12T19:52:02";"Joop Lewerissa";"Een oud militair v/d Marine die vorige keer een kapotte hand ( 3 botjes en pezen ) is geslagen en daarna opgepakt wegens het ""schoppen "" van een ME lul. Straf 2 maand ( 1 voorwaardelijk ) 40 uur taakstraf en €350 boete. Komt 1 februari vrij"
"2022-01-12T19:52:27";"Anja Bergsma";"Bedankt, ik heb het even gemist."
"2022-01-12T20:47:26";"TonyPepperoni";"list(type = ""link"", text = ""https://www.blckbx.tv/videos/lableak"")"
"2022-01-12T20:58:41";"TonyPepperoni";"RTL Fake Nieuws"
"2022-01-12T21:01:21";"Bertusa";"Nou dan zal Esther Ouwenhand PvdD wel haar excuses aanbieden voor haar geblaat over zoönosen"
"2022-01-12T21:05:26";"TonyPepperoni";"geen idee"
"2022-01-12T23:27:03";"TonyPepperoni";"list(type = ""link"", text = ""https://www.hartvannederland.nl/coronavirus/boosterprik-recordaantal-meldingen-bijwerkingen-lareb"")"
"2022-01-12T23:37:26";"Matthias";"Precies, de fragmentatie van macht draagt bij aan de controleerbaarheid ervan. 

Dank voor het leesadvies, dat boek klinkt interessant en komt op mijn leeslijst. Gaat nog wel eventjes duren, want ik heb ook nog boeken liggen waar ik nog doorheen moet <U+0001F44C><U+0001F3FB>"
"2022-01-12T23:39:07";"Anita st";"Ik zal eens vragen aan wat mensen die ik ken.laat t weten of er interesse is"
"2022-01-12T23:46:16";"TonyPepperoni";"Willem Engel"
"2022-01-12T23:59:31";"Matthias";"list(""Do you want to find a bus/coach in your region to travel to Brussels? On this page, you'll find a list of buses/coaches sorted by country and how you can contact the people organising them.\n"", list(type = ""link"", text = ""https://www.europeansunited.eu/buses-contact-them/""), "" \n\nDo you want to organise a bus or several buses to Brussels? \nFor safety reasons, we need to know how many buses are coming to Brussels on 23 January. Please contact us with your information by filling out the contact form in this link.\n"", 
    list(type = ""link"", text = ""https://www.europeansunited.eu/buses-going-to-brussels/""), ""\n\nYou will receive info on where to park safely, and how to proceed to the demonstration.\nIn addition, we’ve created a page where everyone can find your bus/buses and how they can contact you – if you want. If you don’t want to be contacted, we will not copy your data, and people will not find you on our page.\n\nPlease share this info so we can bring people together.\n"", list(type = ""link"", text = ""https://t.me/europeansunited""), 
    """")"
"2022-01-13T00:00:26";"Matthias";"list(type = ""link"", text = ""https://www.hardnieuws.nl/utrecht/amersfoort/grote-opkomst-bij-demonstratie-nederland-in-verzet-noordewierweg-amersfoort-28193.html"")"
"2022-01-13T00:01:19";"Matthias";"Mij werd gevraagd dit door te linken. Specifiek interessant voor mensen die bussen regelen. Laat ons graag weten wat de ervaringen hiermee zijn en verwijs mensen door naar onze groepen als aanvulling op de mogelijkheid voor busvervoer"
"2022-01-13T00:03:43";"Amri";"list(""Met het uittesten ben ik wel eens met een Taser in aanraking geweest. Mijn advies: Neem een waterdichte telefoon mee met een goede (HD) camera en maak een korte close up video van een demonstrant die met een Taser door de politie wordt aangevallen. Stuur de video gelijk de wereld rond. Buiten Nederland is er in de wereld een enorme aversie ontstaan tegen de misdragingen van de Nederlandse politie tegen staatsburgers die demonstreren tegen de Corona tirannie. Jezelf preventief beschermen kan ook: "", 
    list(type = ""link"", text = ""https://www.ibtimes.co.uk/how-avoid-being-tasered-wear-carbon-fibre-clothing-1439364""))"
"2022-01-13T09:24:33";"illusion nl";"list(""Kijk 'Bombshell Documents: Bill Gates Gave $319 Million To Hundreds of Media Outlets | Facts Matter' op YouTube\n"", list(type = ""link"", text = ""https://youtu.be/gJwcROALRw8""))"
"2022-01-13T10:03:59";"Karen Lucia";"Zoek je vervoer ( meerijden) naar demo’s, of vervoer aan te bieden ? Kijk dan op de Telegram groep vervoervoordemonstranten"
"2022-01-13T10:12:23";"Anja Bergsma";"Als ik naar het nieuws kijk denk ik dat ze wel een beetje naar ons geluisterd hebben. Zullen ze versoepelen?"
"2022-01-13T10:20:09";"Manuel...Papa";"Beste mede strijders.. Ik heb een vraag

IS HET NOG VRIJ PARKEREN OP ZONDAG ROND HET OOSTERPARK TE AMSTERDAM????

Alvast bedankt voor jullie info en misschien tot zondag<U+0001F4AA>"
"2022-01-13T10:28:00";"Roy";"list(""TRUTH Social | Truth Social\n"", list(type = ""link"", text = ""https://truthsocial.com/""))"
"2022-01-13T10:59:30";"N";"De tweede editie van de lichtjestocht in de Hoeksche Waard, deze keer in 's-Gravendeel! 

Komen jullie ook?"
"2022-01-13T11:56:40";"Steve";"Het Ronald McDonald Huis in Canada zal eind januari alle huurders, volwassenen en kinderen ouder dan vijf jaar die niet zijn ingeënt, uit huis zetten.

De vader van een jonge jongen met leukemie reageert.

""Dit is een soort gek kwaad zoals ik nog nooit in mijn leven heb gezien.""

Als dit zo is,  zal ik geen cent meer doneren...was benieuwd of dit Nederland zal bereiken ... <U+0001F636>"
"2022-01-13T12:05:14";"Matthias";"Canada weer lekker in het nieuws. Dit is wel de NOS, dus misschien moet iemand even checken met meer lokale bronnen of het klopt"
"2022-01-13T13:03:32";"Matthias";"Volgens mij lopen hier allerlei dingen door elkaar: Een uitspraak van de Raad van Europa over vaccinatie dwang (zonder rechtsmacht) en twee gerechtelijke uitspraken van het Europees hof van Justitie waar ik heen weet van heb. Over een referendum en een verbod(?) vorig jaar?

Ik zou graag meer over die uitspraken weten voordat ik de conclusie trek dat een proces over misdaden tegen de menselijkheid kans heeft"
"2022-01-13T13:13:27";"Ephatix";"list(""In Langedijk zeggen ze: Nee tegen de QR-code\n\nDe code die de samenleving splijt, die families, vriendengroepen,sporten,horeca, werk en onderwijs onderuit haalt. De code die de samenleving ontwricht.\nHet gaat niet om wel of niet vaccineren, maar om verbinden en samenwerken.\n\nVerzamel je met je mooiste lichtjes om 18:45 bij de heksenketel in Noord Scharwoude.\n\n\nWij van West-Free-sland steunen deze wandeling<U+0001F64F>\nVoor meer lokale info kijk op onze Facebook West-Free-sland: "", list(
    type = ""link"", text = ""https://www.facebook.com/groups/512329783242815/?ref=share""), """")"
"2022-01-13T13:27:02";"AT";"Nou ze moeten iets....maar, dan moeten wij ook weer iets, mondkapjes overal.....QR codes overal.....kinderen vaccineren voor sporten.....enz. enz.   Wat hebben we dan gewonnen, juist niets!"
"2022-01-13T14:16:04";"Laura Ginsel";"list(""Morgenavond om 20.00 uur verzorgt blckbx weer een nabeschouwing van de persconferentie! \n\nGooit Ernst Kuipers, de kersverse minister van VWS het land van het slot of niet? Hij kan geschiedenis schrijven nu alle seinen in binnen- en buitenland op groen staan en Omikron zelfs door de Belgische griepcommissaris Marc van Ranst vergeleken wordt met een griep. Maar zoals wel vaker in deze merkwaardige crisis moeten we logica vergeten en ons voorbereiden op het ergste. \n\nHoe dan ook, er valt genoeg na te praten tijdens de nabeschouwing. Ook deze keer doen we dat met een sterke line-up qua gasten, zoals: \n<U+0001F3A4> Maurice de Hond (opiniepeiler & sociaal geograaf)\n<U+0001F3A4> Dr. Carla Peeters (immunoloog)\n<U+0001F3A4> Professor Ronald Meester (waarschijnlijkheidsrekening)\n<U+0001F3A4> Marijn Rinck (rechtenstudent & podcaster)\n<U+0001F3A4> Dr. Jeff Hoeyberghs (plastisch chirurg uit België)\n<U+0001F3A4> Verschillende ondernemers\n\nMorgenavond om 20:00 uur, direct na de persconferentie, gaan we live op "", 
    list(type = ""link"", text = ""www.blckbx.tv""), "" <U+0001F3A5> \n\nBekijk de promo: "", list(type = ""link"", text = ""https://youtu.be/jEElJ4mDOio""), "" \n\nHet delen van deze video met je vrienden en familie wordt altijd gewaardeerd!  <U+0001F64F>"")"
"2022-01-13T14:48:04";"Jo Steentje";"Barbara zonderbaar: onze Willem en Mordecai zijn beide dansers. Tijdens demo’s wel aan de aanwezige muziek mensen gevraagd om salsa of id te draaien. Willen of kunnen ze niet. Jammmerrrr <U+0001F483><U+0001F57A><U+0001F3FE>"
"2022-01-13T16:48:23";"Laura Ginsel";"De waarheid komt boven...."
"2022-01-13T16:48:23";"Laura Ginsel";"list(type = ""link"", text = ""https://www.facebook.com/583731873/posts/10160495816946874/?sfnsn=mo"")"
"2022-01-13T16:55:21";"Sola Sunny";"Nogmaals....

STEUN ONZE STRIJDERS...<U+2764><U+2764><U+0001F4AA><U+0001F4AA><U+0001F4AA><U+2764><U+2764>


Onze dappere en strijdbare livestreamerster Irhuia. Gearresteerd 17-12-2021 Amsterdam.
Verblijft tot ongeveer half februari in detentie.

P.I Utrecht
Afd. Nieuwersluis 
D.J.P Beekwielder 
Reg. Nr. 11 944 798 
Zandpad 3
6331NK Nieuwersluis 


Onze moedige Veteraan Arjen.
Verblijft tot 1 februari in detentie.
Gearresteerd 02-01-2022 tijdens de demo in Amsterdam.

Justitieel Complex Schiphol 
Arjen Smits 
Reg. Nr. 119 528 95 
BC 1 Cel 35A 
1171VA Badhoevendorp 


Ons allen welbekende held Max.
Gearresteerd 05-02-2022 Den-Haag na een huisbezoekje aan Kaag.
2 weken verlenging voorarrest.

P.I Alphen aan de Rijn
Locatie Eikenlaan 
Max van den Berg
Reg. Nr. 11 668 947
Postbus 762
2400 AT Alphen aan de Rijn 


Fijn om te weten, dat je niet bent vergeten.....post krijgen doet goed...<U+2763>

De verblijfgegevens van; 
*Michel M. aangehouden 02-01-2022 tijdens de demo in Amsterdam 
*Eline Miranda, aangehouden 10-01-2022 Den-Haag tijdens het lawaaiprotest, heb ik nog altijd niet kunnen achterhalen. Eline blijft nog een week langer in voorarrest.

Zodra deze gegevens bekend zijn, vul ik deze aan. Ook op FB geef ik voortdurend updates en plaats verblijfgegevens.

Zowel Max als Eline zitten op een speciale afdeling in quarantaine omdat zij beiden een zwijglap en test weigeren.

Huig Plug is 12-02-2022 om 08.00 uur ontslagen uit de P.I Almelo en heeft zijn werkzaamheden per direct weer opgepakt...<U+0001F601><U+0001F44D>"
"2022-01-13T17:08:44";"BB king";"Zo weer een maandje facebook straf erop zitten. ik ga om de fact checkers tevreden stellen even helpen. Ja laat je vooral zo veel mogelijk prikken, draag overal een mondkapje zodat je gezond kunt ademen ga vooral nooit dichterbij dan anderhalve meter in de buurt van een ander mens. Blijf vooral binnen en bestel alles online zodat je buurtwinkel snel failliet gaat. kijk de hele dag series en films van netflix en volg vooral het Nos en Rtl nieuws. Vermijd telegram Weltsmertz, LNN, Blcbox Bleu tiger en alle andere fakenieuws verspreiders. En als laatste slaap lekker verder want wakker word je nooit meer. <U+2764><U+FE0F>"
